,sub_id,status,dates
15000,607,canceled,2020-12
15001,46,active,2020-01
15002,880,canceled,2021-04
15003,386,active,2021-11
15004,586,active,2021-11
15005,552,canceled,2020-04
15006,643,active,2020-09
15007,470,active,2020-11
15008,741,canceled,2020-01
15009,1082,canceled,2020-12
15010,311,canceled,2020-01
15011,936,active,2020-08
15012,1014,active,2021-01
15013,631,active,2021-05
15015,332,active,2021-10
15017,757,active,2021-03
15018,393,canceled,2021-05
15019,729,active,2020-10
15021,135,active,2021-09
15022,265,canceled,2021-03
15023,188,canceled,2021-11
15024,564,active,2021-03
15025,969,active,2020-05
15026,391,canceled,2020-05
15027,433,canceled,2020-01
15029,890,active,2021-09
15030,538,active,2021-05
15031,924,canceled,2021-11
15032,1089,active,2020-01
15034,620,canceled,2020-12
15035,379,active,2021-02
15038,677,active,2020-07
15039,242,active,2020-12
15040,960,canceled,2020-12
15041,197,canceled,2021-05
15042,813,active,2020-10
15044,458,active,2021-09
15045,281,active,2021-10
15046,879,canceled,2021-08
15048,442,active,2020-09
15049,1041,canceled,2020-09
15050,840,canceled,2021-11
15051,481,active,2021-09
15052,912,canceled,2021-04
15053,32,canceled,2021-05
15055,1023,active,2020-06
15056,225,canceled,2020-09
15057,763,canceled,2021-07
15059,41,canceled,2020-03
15060,783,active,2020-06
15062,282,active,2020-02
15063,96,active,2021-12
15064,558,active,2020-02
15065,997,active,2021-02
15067,1016,active,2021-08
15068,51,canceled,2020-06
15069,539,active,2021-05
15070,332,canceled,2021-02
15071,313,active,2021-04
15072,292,canceled,2021-02
15073,79,active,2021-08
15074,97,active,2020-04
15076,344,canceled,2020-06
15077,501,canceled,2021-07
15078,463,canceled,2021-04
15079,902,active,2021-08
15081,440,active,2021-04
15082,261,active,2020-05
15084,469,canceled,2020-03
15085,727,canceled,2021-01
15086,192,active,2020-10
15087,381,active,2021-05
15088,440,canceled,2020-04
15089,197,active,2020-11
15090,346,canceled,2021-03
15091,802,canceled,2020-08
15095,761,canceled,2021-11
15096,823,canceled,2021-05
15098,681,active,2021-04
15099,692,canceled,2021-07
15101,813,active,2020-12
15102,316,canceled,2020-11
15104,219,active,2021-06
15105,380,active,2021-01
15107,176,canceled,2021-10
15108,602,canceled,2020-06
15109,781,canceled,2021-12
15110,789,canceled,2021-08
15112,850,canceled,2021-01
15114,476,canceled,2020-07
15115,496,active,2021-06
15120,161,active,2020-12
15121,690,active,2021-08
15122,748,active,2021-02
15123,990,active,2021-07
15124,552,canceled,2021-06
15125,546,active,2021-07
15126,214,active,2020-06
15127,294,canceled,2020-12
15128,1071,active,2021-08
15129,276,active,2020-03
15130,534,canceled,2020-01
15131,388,canceled,2021-01
15132,186,canceled,2020-12
15134,359,active,2021-09
15135,479,active,2020-07
15136,557,canceled,2021-08
15137,120,active,2021-09
15138,936,canceled,2021-09
15139,846,canceled,2020-07
15140,482,canceled,2021-01
15142,1024,active,2021-03
15143,685,active,2021-12
15144,452,canceled,2021-08
15145,358,active,2021-07
15146,766,canceled,2020-08
15147,1072,active,2020-09
15148,327,canceled,2020-08
15149,385,canceled,2021-03
15150,70,active,2020-06
15151,207,canceled,2021-09
15152,364,active,2020-09
15153,750,canceled,2021-02
15154,1039,active,2020-05
15155,1018,active,2020-06
15156,641,active,2020-07
15157,732,active,2021-11
15158,673,canceled,2021-04
15159,975,active,2021-07
15160,79,active,2021-03
15161,96,canceled,2020-09
15162,315,canceled,2021-03
15163,725,active,2020-11
15164,516,active,2020-05
15165,819,canceled,2021-06
15167,573,canceled,2021-12
15168,844,active,2021-08
15169,721,canceled,2021-03
15170,822,active,2020-08
15171,951,canceled,2021-03
15172,240,canceled,2021-09
15173,961,canceled,2021-05
15175,7,active,2020-04
15176,57,canceled,2021-06
15177,278,active,2021-12
15178,233,active,2021-11
15179,562,canceled,2021-08
15180,369,canceled,2021-06
15181,454,active,2021-12
15182,1094,active,2020-02
15183,670,canceled,2021-06
15185,809,canceled,2021-04
15186,884,canceled,2021-07
15187,101,active,2020-09
15188,828,active,2021-11
15191,811,active,2021-05
15192,8,active,2020-12
15193,28,canceled,2020-12
15195,953,active,2021-08
15198,77,canceled,2021-10
15199,1015,active,2020-06
15200,292,canceled,2021-10
15201,922,canceled,2021-04
15202,343,active,2021-11
15203,1066,canceled,2020-05
15204,161,canceled,2020-02
15205,889,canceled,2020-05
15206,276,canceled,2021-07
15207,527,active,2020-03
15209,67,canceled,2020-08
15210,915,canceled,2020-04
15213,166,canceled,2021-12
15214,70,canceled,2020-06
15215,544,active,2021-07
15216,922,canceled,2020-05
15217,43,active,2021-10
15218,403,active,2021-07
15219,760,active,2021-02
15220,594,canceled,2020-08
15221,814,canceled,2021-02
15222,101,canceled,2021-06
15223,845,active,2020-08
15224,538,active,2020-09
15225,1050,active,2020-05
15226,671,active,2020-11
15227,512,canceled,2021-03
15228,740,canceled,2021-07
15229,956,canceled,2021-04
15232,244,canceled,2020-06
15233,994,active,2021-12
15234,45,active,2020-08
15235,945,canceled,2021-02
15236,89,active,2020-03
15237,403,active,2021-11
15239,1020,active,2021-02
15240,684,active,2021-07
15241,320,active,2021-10
15242,866,active,2020-10
15243,583,canceled,2021-05
15244,1050,canceled,2021-05
15245,813,canceled,2021-10
15246,671,canceled,2021-10
15247,838,active,2021-09
15248,901,canceled,2021-12
15249,761,canceled,2021-08
15251,566,canceled,2021-11
15252,773,canceled,2020-11
15253,250,active,2021-12
15254,367,active,2020-08
15255,367,canceled,2021-12
15256,649,active,2020-04
15257,129,canceled,2021-03
15259,365,canceled,2020-08
15260,979,active,2021-06
15261,421,canceled,2020-09
15262,971,active,2021-08
15265,889,canceled,2021-05
15267,923,canceled,2021-07
15268,185,active,2020-09
15269,1072,canceled,2020-12
15271,440,active,2021-10
15272,936,canceled,2020-08
15273,857,canceled,2021-12
15274,987,active,2021-06
15275,687,canceled,2021-10
15276,726,active,2021-02
15277,790,active,2020-12
15278,690,active,2021-06
15279,172,canceled,2021-05
15280,344,active,2020-12
15281,256,canceled,2021-04
15282,894,canceled,2020-11
15283,951,active,2020-11
15284,1031,canceled,2020-12
15286,192,canceled,2020-05
15287,969,active,2021-07
15288,295,canceled,2021-03
15289,95,active,2020-11
15290,804,canceled,2021-03
15291,658,canceled,2021-10
15293,459,canceled,2020-01
15294,306,canceled,2021-06
15295,1033,active,2020-01
15296,860,active,2021-03
15297,1044,canceled,2020-08
15298,556,active,2021-09
15299,290,canceled,2021-10
15300,622,active,2020-01
15301,958,canceled,2021-07
15302,320,active,2021-09
15304,540,active,2021-08
15305,912,canceled,2021-10
15306,308,canceled,2021-10
15307,141,active,2021-07
15309,856,active,2020-09
15310,606,active,2020-09
15311,218,canceled,2021-12
15312,149,active,2020-07
15313,262,canceled,2021-08
15314,421,active,2020-01
15315,128,active,2021-04
15316,584,active,2020-02
15317,241,active,2021-02
15318,387,canceled,2020-09
15319,1047,active,2020-01
15320,263,active,2020-06
15322,877,canceled,2021-05
15323,751,canceled,2020-10
15324,1098,canceled,2020-10
15325,973,canceled,2020-11
15326,999,active,2020-05
15327,814,canceled,2020-03
15328,645,canceled,2020-12
15329,768,active,2021-01
15330,758,canceled,2021-10
15331,817,canceled,2020-02
15332,957,canceled,2020-05
15333,278,canceled,2021-08
15334,792,canceled,2020-06
15335,646,active,2021-02
15337,184,active,2021-09
15339,557,active,2020-06
15340,470,canceled,2021-09
15341,881,active,2021-10
15342,601,canceled,2021-11
15343,205,canceled,2021-02
15344,184,active,2021-02
15345,280,active,2021-02
15346,383,active,2021-08
15347,1094,canceled,2021-06
15348,109,canceled,2021-01
15349,182,canceled,2021-04
15350,734,canceled,2021-12
15351,240,canceled,2021-06
15352,112,canceled,2020-05
15353,721,canceled,2021-12
15354,580,canceled,2021-05
15355,573,canceled,2021-05
15356,207,active,2020-12
15357,520,active,2021-06
15358,401,active,2020-12
15359,926,active,2020-09
15360,256,active,2021-07
15361,791,active,2020-06
15364,916,active,2020-09
15365,48,active,2021-12
15366,582,canceled,2020-10
15367,261,canceled,2021-09
15368,1028,active,2021-09
15369,1098,active,2021-03
15370,762,active,2021-01
15372,229,canceled,2021-02
15373,813,canceled,2020-11
15374,59,canceled,2020-12
15375,281,canceled,2020-10
15376,282,canceled,2021-06
15377,830,canceled,2020-11
15378,387,active,2020-08
15379,653,canceled,2020-10
15380,32,canceled,2021-03
15381,702,canceled,2021-06
15383,841,active,2020-04
15384,153,active,2021-04
15385,263,canceled,2020-05
15386,472,canceled,2021-09
15389,776,canceled,2021-11
15390,347,canceled,2021-07
15391,53,active,2020-08
15392,900,active,2020-12
15395,436,canceled,2021-09
15396,923,canceled,2021-10
15397,1033,active,2021-05
15398,468,canceled,2021-05
15399,329,canceled,2020-11
15400,966,canceled,2020-12
15402,106,canceled,2021-06
15403,422,canceled,2021-03
15404,791,canceled,2020-11
15405,506,active,2020-04
15406,673,canceled,2020-04
15407,505,canceled,2020-02
15408,1032,canceled,2020-06
15409,418,canceled,2021-08
15410,1079,canceled,2021-11
15411,698,canceled,2021-01
15413,571,active,2020-11
15414,387,active,2021-05
15415,862,canceled,2020-02
15417,785,canceled,2021-01
15418,224,canceled,2020-05
15419,223,active,2021-08
15420,77,active,2020-04
15421,636,canceled,2020-01
15422,730,active,2020-04
15423,198,active,2021-12
15425,322,canceled,2020-09
15427,190,active,2021-05
15428,325,active,2021-12
15429,812,active,2021-12
15430,349,active,2020-06
15431,997,active,2021-11
15432,196,active,2020-06
15433,135,canceled,2021-09
15435,83,active,2021-02
15436,38,canceled,2020-12
15437,586,active,2021-04
15438,102,active,2021-07
15439,438,active,2020-10
15440,98,active,2021-12
15441,695,canceled,2020-10
15442,687,active,2021-12
15443,938,canceled,2020-03
15444,819,canceled,2020-07
15445,54,canceled,2020-10
15446,192,canceled,2021-07
15447,274,canceled,2021-10
15448,631,canceled,2020-05
15452,960,active,2020-03
15455,567,active,2020-11
15456,979,canceled,2020-01
15457,421,active,2021-07
15458,507,active,2021-02
15460,310,canceled,2021-01
15461,202,active,2020-05
15462,501,active,2020-10
15463,947,canceled,2021-08
15465,411,active,2020-03
15466,743,active,2021-12
15467,900,canceled,2021-03
15468,653,active,2021-06
15469,587,canceled,2020-10
15470,670,active,2020-02
15471,1075,canceled,2021-03
15472,210,canceled,2021-07
15473,5,canceled,2021-09
15474,8,active,2021-08
15475,627,canceled,2021-06
15476,850,active,2021-02
15477,256,active,2021-10
15478,982,active,2021-03
15479,1009,canceled,2020-05
15481,1001,active,2021-02
15482,351,active,2021-12
15483,744,canceled,2021-03
15484,243,active,2021-08
15485,723,active,2021-08
15486,954,active,2021-11
15487,409,active,2021-01
15488,729,canceled,2021-11
15489,907,active,2021-10
15490,148,canceled,2021-10
15491,1086,active,2020-11
15492,256,active,2020-07
15493,86,canceled,2020-05
15494,1087,active,2020-08
15495,425,canceled,2020-06
15497,338,active,2021-01
15498,839,canceled,2020-11
15499,512,active,2020-07
15500,33,active,2021-03
15501,447,active,2021-07
15503,464,canceled,2020-06
15504,715,active,2020-05
15505,937,active,2021-05
15507,781,canceled,2021-04
15508,686,active,2021-05
15509,140,canceled,2021-12
15510,716,active,2021-05
15511,521,canceled,2021-11
15513,525,active,2020-09
15516,1056,active,2020-09
15517,14,canceled,2020-05
15518,441,active,2021-09
15519,42,active,2020-06
15520,323,canceled,2021-02
15521,123,canceled,2021-08
15522,347,active,2021-01
15523,1014,canceled,2021-04
15524,773,canceled,2020-03
15526,455,active,2021-08
15527,1053,canceled,2021-03
15528,752,active,2020-01
15529,881,active,2020-07
15530,96,canceled,2021-12
15531,450,active,2020-11
15532,410,canceled,2021-03
15533,30,canceled,2021-12
15534,460,active,2021-07
15535,431,active,2021-09
15536,108,canceled,2021-02
15537,21,active,2021-11
15538,412,canceled,2020-03
15539,739,active,2021-12
15540,321,active,2020-01
15541,357,active,2020-02
15542,931,canceled,2021-05
15544,135,canceled,2021-08
15545,443,active,2021-05
15546,479,canceled,2020-03
15547,1070,active,2020-07
15548,27,active,2021-02
15549,850,canceled,2021-08
15550,678,active,2020-12
15551,407,canceled,2021-03
15552,801,canceled,2020-05
15553,798,active,2020-06
15554,408,canceled,2020-05
15556,707,canceled,2021-03
15558,82,active,2020-03
15560,684,active,2021-09
15561,421,active,2021-06
15562,1097,active,2021-12
15563,78,canceled,2021-01
15565,291,canceled,2020-08
15567,566,canceled,2020-12
15568,223,canceled,2021-12
15570,387,active,2021-10
15571,66,active,2020-12
15572,1057,canceled,2021-01
15574,167,active,2020-11
15575,691,active,2020-12
15576,328,active,2020-01
15577,470,active,2021-01
15578,885,active,2020-12
15579,120,active,2021-03
15580,764,active,2020-05
15581,310,active,2021-07
15582,456,canceled,2021-09
15583,1007,canceled,2021-10
15584,43,active,2020-01
15585,365,canceled,2020-06
15586,1032,canceled,2021-12
15587,245,canceled,2021-11
15588,530,active,2021-07
15589,695,active,2021-10
15590,707,active,2021-07
15591,855,active,2021-06
15593,527,active,2020-05
15594,1057,active,2021-01
15595,391,active,2021-04
15597,640,canceled,2021-05
15598,572,canceled,2021-03
15599,845,active,2020-08
15600,601,active,2021-07
15601,891,active,2020-01
15602,293,active,2020-04
15604,510,canceled,2021-05
15605,568,active,2021-09
15606,1064,canceled,2020-11
15607,101,canceled,2020-12
15608,1097,active,2021-10
15609,978,active,2020-07
15610,468,active,2021-11
15612,261,active,2021-03
15613,688,canceled,2021-07
15614,606,canceled,2021-11
15616,531,canceled,2020-09
15617,595,canceled,2021-10
15618,84,active,2021-11
15619,916,active,2021-04
15620,416,active,2020-06
15621,564,canceled,2020-11
15623,559,active,2021-12
15624,1035,canceled,2020-05
15626,70,active,2020-06
15627,891,canceled,2020-09
15628,454,active,2020-08
15629,613,active,2021-06
15631,782,active,2021-12
15632,600,canceled,2020-11
15633,715,canceled,2021-02
15634,1046,canceled,2021-10
15635,1094,active,2021-08
15636,692,active,2020-10
15637,426,active,2021-05
15638,528,canceled,2021-01
15639,416,active,2020-04
15640,302,active,2021-11
15641,590,active,2020-06
15642,233,active,2021-11
15643,137,canceled,2021-12
15645,174,active,2020-04
15647,177,active,2021-11
15649,1010,active,2021-12
15650,869,active,2021-06
15651,78,canceled,2020-12
15652,834,active,2021-12
15653,114,active,2020-06
15655,502,canceled,2021-12
15656,208,active,2021-07
15657,997,canceled,2020-12
15658,430,active,2020-10
15659,697,canceled,2021-10
15660,59,canceled,2021-04
15661,77,active,2020-12
15662,532,canceled,2020-06
15663,512,canceled,2020-10
15664,16,canceled,2021-10
15665,426,canceled,2021-04
15666,263,canceled,2021-07
15667,207,canceled,2021-05
15668,583,active,2021-08
15669,348,active,2021-05
15670,38,active,2021-03
15671,273,active,2020-05
15672,1028,canceled,2021-12
15674,938,canceled,2021-09
15675,583,canceled,2021-05
15676,563,canceled,2021-10
15678,1079,active,2021-11
15679,718,canceled,2021-04
15680,180,canceled,2021-07
15681,283,canceled,2021-08
15684,480,active,2021-12
15685,751,active,2021-07
15686,453,active,2021-09
15687,472,active,2021-08
15688,70,active,2021-03
15690,914,active,2021-09
15691,403,active,2020-06
15692,570,active,2021-07
15693,38,canceled,2020-10
15694,25,canceled,2020-08
15695,342,canceled,2021-08
15696,92,active,2021-01
15697,1054,active,2020-08
15698,331,active,2021-10
15699,1080,active,2021-01
15700,522,active,2021-10
15701,864,canceled,2021-02
15703,609,active,2020-08
15704,854,active,2020-11
15705,498,canceled,2020-05
15706,372,canceled,2021-08
15707,575,canceled,2021-05
15708,889,canceled,2021-12
15710,763,canceled,2021-11
15711,958,canceled,2021-01
15714,763,canceled,2020-01
15716,594,canceled,2021-07
15717,420,active,2020-09
